"Station.name","Lens","DepthClass","StratClass","SurfaceAreaClass","DevelopmentClass","NtPClass","Year","Depth","Long","Lat","Sampling.number","Total.Depth","Final.Depth","Max.Depth","Secchi","MLD","Temp","DO","DO_sat","Alk","TN","TP","Chla","TN_uM","TP_uM","Air.Temperature...AT","Ammonium...NH4","CTI_Chlorophyll","CTI_Secchi","CTI_TP","Dissolved.Oxygen.Concentration...Final...DO_FINAL","Dissolved.Oxygen.Saturation...Final...DO_SAT_FINAL","Nitrate...Nitrite...NOX","Orthophosphate...PO4","Oxidation.Reduction.Potential...ORP","Percent.Secchi...SECCHI_PCT","pH","Phaeo","Sal","Specific.Conductivity...COND","Total.Dissolved.Solids...TDS","Total.Pigments...TOTAL_PIGMENTS","Month","Year_frac","Size","PercentDeveloped","Final.Depth.ft","Secchi_flag","MLD_flag","Temp_flag","DO_flag","DO_sat_flag","Alk_flag","TN_flag","TP_flag","Chla_flag","TN_uM_flag"
"BR-168-01 / Flax Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2009,22,-70.02637772,41.76689048,265882,NA,22.86,22,6.86,9,7.1,0.41,3.35370488388586,24.6,1377.558945,157.95,NA,98.35,5.1,NA,NA,NA,NA,77.15,NA,NA,NA,NA,NA,NA,6.17,23.52,NA,NA,NA,NA,9,2009.75,52.66507063,1,75,2,2,2,2,2,2,2,2,4,2
"BR-168-01 / Flax Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2010,21,-70.02637772,41.76689048,257839,NA,22.86,22,5.9,1,7.1,0.12,0.981576933498724,11.6,943.351245,148.27,5.18,67.35,4.79,NA,NA,46.73,NA,76.24,NA,NA,NA,NA,NA,NA,6.31,25.7,NA,NA,NA,NA,9,2010.75,52.66507063,1,75,2,3,2,2,2,2,2,2,2,2
"BR-168-01 / Flax Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2011,18,-70.02637772,41.76689048,267122,NA,22.86,22,7.54,8,7.7,0.09,0.746719165278446,11.7,1290.01707,76.81,0.03,92.1,2.48,NA,NA,-5.59,NA,66.75,NA,NA,NA,NA,NA,NA,6.24,12.84,NA,NA,NA,NA,9,2011.75,52.66507063,1,75,2,2,2,2,2,2,2,2,2,2
"BR-168-01 / Flax Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2012,18.5,-70.02637772,41.76689048,268252,NA,22.86,22,5.7,9,7.3,1.3,10.6844908640007,22.9,864.633591,144.96,0.7,61.73,4.68,NA,NA,27.1,NA,75.91,NA,NA,NA,NA,NA,NA,6.56,6.87,NA,NA,NA,NA,9,2012.75,52.66507063,1,75,2,2,2,2,2,2,2,2,2,2
"BR-168-01 / Flax Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2013,21.9,-70.02637772,41.76689048,259006,NA,22.86,22,4.94,8,NA,NA,NA,29.9,1167.738579,152.39,0.03,83.37,4.92,NA,NA,-5.59,NA,76.63,NA,NA,NA,NA,NA,NA,6.5,13.18,NA,NA,NA,NA,9,2013.75,52.66507063,1,75,2,2,4,4,4,2,2,2,2,2
"BR-168-01 / Flax Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2014,20,-70.02637772,41.76689048,259833,NA,22.86,22,6.38,8,7,0.37,3.019348546472,27,1362.291642,151.77,0.03,97.26,4.9,NA,NA,-5.59,NA,76.57,NA,NA,NA,NA,NA,NA,6.66,30.96,NA,NA,NA,NA,9,2014.75,52.66507063,1,75,2,2,2,2,2,2,2,2,2,2
"BR-168-01 / Flax Pond","Monomoy","Deep","Stratified","Large","Very Low","P-limited",2016,21,-70.02637772,41.76689048,256727,NA,22.86,22,5.24,8,NA,NA,NA,41.9,1418.87871,31.9,0.03,101.3,1.03,NA,NA,-3.8,NA,54.08,NA,NA,NA,NA,NA,NA,6.38,53.65,NA,NA,NA,53.68,9,2016.75,52.66507063,1,75,2,2,4,4,4,2,2,2,2,2
"BR-189-01 / Sols Pond","Monomoy","Deep","Stratified","Small","Medium","P-limited",2005,5,-70.05371292,41.76084558,253881,NA,5.49993312,5.5,0.9,1,NA,NA,NA,29.46,606.069909,68.14,92.59,43.27,2.2,NA,NA,75.02,NA,65.02,NA,NA,NA,NA,NA,NA,6.02,12.35,NA,NA,NA,NA,9,2005.75,7.068649503,21,18.0444,2,2,4,4,4,2,2,2,2,2
"BR-189-01 / Sols Pond","Monomoy","Deep","Stratified","Small","Medium","P-limited",2009,4.5,-70.05371292,41.76084558,266076,NA,5.49993312,5.5,3.25,4,16.6,1.1,11.0885802672274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2009.75,7.068649503,21,18.0444,2,2,2,2,2,4,4,4,4,4
"BR-189-01 / Sols Pond","Monomoy","Deep","Stratified","Small","Medium","P-limited",2013,4.5,-70.05371292,41.76084558,258972,NA,5.49993312,5.5,3,1,17.2,0.24,2.44885395257873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2013.75,7.068649503,21,18.0444,2,2,2,2,2,4,4,4,4,4
"BR-189-01 / Sols Pond","Monomoy","Deep","Stratified","Small","Medium","P-limited",2016,4.5,-70.05371292,41.76084558,256893,NA,5.49993312,5.5,3.15,3.5,21,0.7,7.69291511131686,50.4,1162.416033,42.12,132.31,82.99,1.36,NA,NA,78.52,NA,58.09,NA,NA,NA,NA,NA,NA,6.1,57.13,NA,NA,NA,189.44,9,2016.75,7.068649503,21,18.0444,2,2,2,2,2,2,2,2,2,2
"BR-194-01 / Higgins Pond","Monomoy","Deep","Stratified","Medium","Very Low","P-limited",2003,19,-70.00916311,41.75804912,269450,NA,20.4216,19,5.32,4,6.6,1.13,9.13355252695883,0.34,261.92529,9.29,0.44,18.7,0.3,NA,NA,22.55,NA,36.29,NA,NA,NA,NA,NA,NA,5.87,1.04,NA,NA,NA,NA,9,2003.75,29.46527434,1,67,2,2,2,2,2,2,2,2,2,2
"BR-194-01 / Higgins Pond","Monomoy","Deep","Stratified","Medium","Very Low","P-limited",2004,18.5,-70.00916311,41.75804912,260827,NA,20.4216,19,6.87,5,7,2.52,20.5644118137435,9.08,403.673094,44.6,0.79,28.82,1.44,NA,NA,28.29,NA,58.91,NA,NA,NA,NA,NA,NA,5.93,2.31,NA,NA,NA,NA,8,2004.66666666667,29.46527434,1,67,2,2,2,2,2,2,2,2,2,2
"BR-194-01 / Higgins Pond","Monomoy","Deep","Stratified","Medium","Very Low","P-limited",2005,19,-70.00916311,41.75804912,253730,NA,20.4216,19,6.46,5,6.2,3.73,29.8599727860756,7.87,227.468808,3.1,1.03,16.24,0.1,NA,NA,30.89,NA,20.46,NA,NA,NA,NA,NA,NA,6.01,1.66,NA,NA,NA,NA,9,2005.75,29.46527434,1,67,2,2,2,2,2,2,2,2,2,2
"BR-194-01 / Higgins Pond","Monomoy","Deep","Stratified","Medium","Very Low","P-limited",2006,19,-70.00916311,41.75804912,255299,NA,20.4216,19,4.49,4,6.2,2.26,18.0921014736007,7.06,450.735606,7.59,0.68,32.18,0.24,NA,NA,26.82,NA,33.38,NA,NA,NA,NA,NA,NA,5.92,1.64,NA,NA,NA,NA,8,2006.66666666667,29.46527434,1,67,2,2,2,2,2,2,2,2,2,2
"BR-194-01 / Higgins Pond","Monomoy","Deep","Stratified","Medium","Very Low","P-limited",2007,15,-70.00916311,41.75804912,263318,NA,20.4216,19,6.48,6,7.9,1.34,11.1703582860729,5,335.600532,10.75,0.7,23.96,0.35,NA,NA,27.15,NA,38.4,NA,NA,NA,NA,NA,NA,5.78,1.23,NA,NA,NA,NA,9,2007.75,29.46527434,1,67,2,2,2,2,2,2,2,2,2,2
"BR-194-01 / Higgins Pond","Monomoy","Deep","Stratified","Medium","Very Low","P-limited",2008,15,-70.00916311,41.75804912,264641,NA,20.4216,19,8.67,7,8.3,3.86,32.479648331358,4.6,245.537451,14.25,4.99,17.53,0.46,NA,NA,46.37,NA,42.46,NA,NA,NA,NA,NA,NA,6.57,8.46,NA,NA,NA,NA,9,2008.75,29.46527434,1,67,2,2,2,2,2,2,2,2,2,2
"BR-194-01 / Higgins Pond","Monomoy","Deep","Stratified","Medium","Very Low","P-limited",2009,18,-70.00916311,41.75804912,265921,NA,20.4216,19,10.09,8,7.9,0.5,4.16798360505084,5.6,354.649644,45.48,79.33,25.32,1.47,NA,NA,73.51,NA,59.2,NA,NA,NA,NA,NA,NA,5.64,1.14,NA,NA,NA,NA,9,2009.75,29.46527434,1,67,2,2,2,2,2,2,2,2,3,2
"BR-194-01 / Higgins Pond","Monomoy","Deep","Stratified","Medium","Very Low","P-limited",2010,19,-70.00916311,41.75804912,257879,NA,20.4216,19,8.58,1,7.5,0.22,1.81671673775868,7.2,360.252324,43.95,1.55,25.72,1.42,NA,NA,34.87,NA,58.7,NA,NA,NA,NA,NA,NA,6.29,1.67,NA,NA,NA,NA,9,2010.75,29.46527434,1,67,2,2,2,2,2,2,2,2,2,2
"BR-194-01 / Higgins Pond","Monomoy","Deep","Stratified","Medium","Very Low","P-limited",2011,19,-70.00916311,41.75804912,267168,NA,20.4216,19,7.67,7,7.75,0.15,1.24550277758623,10.7,483.3011835,69.85,0.03,34.505,2.255,NA,NA,-5.59,NA,64.915,NA,NA,NA,NA,NA,NA,6.215,9.61,NA,NA,NA,NA,8.5,2011.70833333333,29.46527434,1,67,2,2,2,2,2,2,2,2,2,2
"BR-194-01 / Higgins Pond","Monomoy","Deep","Stratified","Medium","Very Low","P-limited",2012,18.5,-70.00916311,41.75804912,268290,NA,20.4216,19,6.35,8,8.2,1.87,15.6980397642135,10,484.071552,42.74,1.19,34.56,1.38,NA,NA,32.31,NA,58.3,NA,NA,NA,NA,NA,NA,6.48,7.68,NA,NA,NA,NA,9,2012.75,29.46527434,1,67,2,2,2,2,2,2,2,2,2,2
"BR-194-01 / Higgins Pond","Monomoy","Deep","Stratified","Medium","Very Low","P-limited",2013,19,-70.00916311,41.75804912,259093,NA,20.4216,19,6.4,7,7.4,0.14,1.15336266463031,9.8,696.273057,37.79,0.03,49.71,1.22,NA,NA,-5.59,NA,56.52,NA,NA,NA,NA,NA,NA,6.2,14.55,NA,NA,NA,NA,9,2013.75,29.46527434,1,67,2,2,2,2,2,2,2,2,2,2
"BR-194-01 / Higgins Pond","Monomoy","Deep","Stratified","Medium","Very Low","P-limited",2014,18.6,-70.00916311,41.75804912,259870,NA,20.4216,19,7.64,7,7.3,6.1,50.1348943186846,7.2,517.687632,26.33,1.83,36.96,0.85,NA,NA,36.53,NA,51.31,NA,NA,NA,NA,NA,NA,6.18,4.34,NA,NA,NA,NA,9,2014.75,29.46527434,1,67,2,2,2,2,2,2,2,2,2,2
"BR-194-01 / Higgins Pond","Monomoy","Deep","Stratified","Medium","Very Low","P-limited",2016,18,-70.00916311,41.75804912,256763,NA,20.4216,19,6.4,7,8,0.11,0.919108314988827,22.9,803.844513,58.85,0.03,57.39,1.9,NA,NA,-3.8,NA,62.91,NA,NA,NA,NA,NA,NA,6.22,55.9,NA,NA,NA,55.93,9,2016.75,29.46527434,1,67,2,2,2,2,2,2,2,2,2,2
"BR-272-01 / Upper Mill Pond","Monomoy","Deep","Mixed","Large","Low","P-limited",2006,7.5,-70.11771016,41.72944681,255441,NA,9.144,10,0.98,8,20.5,7.02,76.4165994838353,9.08,722.325519,43,15.52,51.57,1.39,NA,NA,57.5,NA,NA,NA,NA,NA,NA,NA,NA,6.29,9.69,NA,NA,NA,NA,9,2006.75,260.1000261,8,30,2,2,2,2,2,2,2,2,2,2
"BR-272-01 / Upper Mill Pond","Monomoy","Deep","Mixed","Large","Low","P-limited",2010,10,-70.11771016,41.72944681,258057,NA,9.144,10,1.6,10,NA,NA,NA,4.9,570.773025,37.64,11.86,40.75,1.22,NA,NA,54.86,NA,56.47,NA,NA,NA,NA,NA,NA,6.86,33.82,NA,NA,NA,NA,9,2010.75,260.1000261,8,30,2,2,4,4,4,2,2,2,2,2
"BR-272-01 / Upper Mill Pond","Monomoy","Deep","Mixed","Large","Low","P-limited",2011,7.5,-70.11771016,41.72944681,267348,NA,9.144,10,1.2,8,22,7.38,82.6457573982709,6.8,539.538084,47.08,11.71,38.52,1.52,NA,NA,54.74,NA,59.69,NA,NA,NA,NA,NA,NA,6.66,6.34,NA,NA,NA,NA,9,2011.75,260.1000261,8,30,2,2,2,2,2,2,2,2,2,2
"BR-272-01 / Upper Mill Pond","Monomoy","Deep","Mixed","Large","Low","P-limited",2013,8,-70.11771016,41.72944681,259305,NA,9.144,10,1.3,9,21.7,7.4,82.4053179525739,5.2,489.674232,24.47,6.9,34.96,0.79,NA,NA,49.55,NA,50.26,NA,NA,NA,NA,NA,NA,6.5,5.73,NA,NA,NA,NA,9,2013.75,260.1000261,8,30,2,2,2,2,2,2,2,2,2,2
"BR-272-01 / Upper Mill Pond","Monomoy","Deep","Mixed","Large","Low","P-limited",2014,8,-70.11771016,41.72944681,260030,NA,9.144,10,1.73,8,23.8,2,23.1534186688121,5.5,586.460529,92.61,5.35,41.87,2.99,NA,NA,47.05,NA,69.45,NA,NA,NA,NA,NA,NA,6.58,9,NA,NA,NA,NA,9,2014.75,260.1000261,8,30,2,2,2,2,2,2,2,2,2,2
"BR-272-01 / Upper Mill Pond","Monomoy","Deep","Mixed","Large","Low","P-limited",2016,8.5,-70.11771016,41.72944681,256906,NA,9.144,10,1.73,9,22.55,2.735,31.0218453752908,16.2,864.353457,23.54,5.64,61.71,0.76,NA,NA,47.57,NA,49.7,NA,NA,NA,NA,NA,NA,6.11,11.92,NA,NA,NA,17.56,9,2016.75,260.1000261,8,30,2,2,2,2,2,2,2,2,2,2
"BR-272-01 / Upper Mill Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2003,8,-70.11771016,41.72944681,269597,NA,9.144,10,1.3,6,19.1,0.03,0.317851093080525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2003.75,260.1000261,8,30,2,2,2,2,2,4,4,4,4,4
"BR-272-01 / Upper Mill Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2008,7.5,-70.11771016,41.72944681,264791,NA,9.144,10,1.5,7,22.2,0.52,5.84505574663423,5.3,530.293662,NA,15.84,37.86,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21,3.4,NA,NA,NA,NA,8,2008.66666666667,260.1000261,8,30,2,2,2,2,2,2,2,4,2,2
"BR-272-01 / Upper Mill Pond","Monomoy","Deep",NA,"Large","Low","P-limited",2007,7.5,-70.11771016,41.72944681,263451,NA,9.144,10,2,NA,NA,NA,NA,5.8,679.745151,50.15,5.47,48.53,1.62,NA,NA,47.27,NA,60.6,NA,NA,NA,NA,NA,NA,6.02,4.27,NA,NA,NA,NA,8,2007.66666666667,260.1000261,8,30,2,4,4,4,4,2,2,2,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Mixed","Large","Low","P-limited",2007,9,-70.09274036,41.72434029,263410,NA,11.5824,12,3.03,10,20.2,6.33,68.5103222035521,13.6,508.583277,49.55,12.99,36.31,1.6,NA,NA,55.75,NA,60.43,NA,NA,NA,NA,NA,NA,6.23,3.06,NA,NA,NA,NA,9,2007.75,183.380274,12,38,2,2,2,2,2,2,2,2,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2001,12,-70.09274036,41.72434029,271261,NA,11.5824,12,2.42,7,12.8,0.14,1.30322013614766,41.3,2917.59561,110.58,6.79,208.3,3.57,NA,NA,49.39,NA,72.01,NA,NA,NA,NA,NA,NA,6.47,7.88,NA,NA,NA,NA,9,2001.75,183.380274,12,38,2,2,2,2,2,2,2,2,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2003,9,-70.09274036,41.72434029,269532,NA,11.5824,12,3.2,8,17,3.4,34.5518229632588,1.02,448.2144,12.39,4.74,32,0.4,NA,NA,45.86,NA,40.44,NA,NA,NA,NA,NA,NA,6.28,0.26,NA,NA,NA,NA,9,2003.75,183.380274,12,38,2,2,2,2,2,2,2,2,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2004,9,-70.09274036,41.72434029,260982,NA,11.5824,12,1.65,8,18,0.06,0.62207231737372,24.22,596.965554,66.9,4.05,42.62,2.16,NA,NA,44.32,NA,64.76,NA,NA,NA,NA,NA,NA,6.28,8.33,NA,NA,NA,NA,8,2004.66666666667,183.380274,12,38,2,2,2,2,2,2,2,2,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2005,9,-70.09274036,41.72434029,253828,NA,11.5824,12,3.8,6,14.4,0.62,5.9718391647908,21.19,297.502308,24.78,20.09,21.24,0.8,NA,NA,60.03,NA,50.44,NA,NA,NA,NA,NA,NA,6.33,1.74,NA,NA,NA,NA,9,2005.75,183.380274,12,38,2,2,2,2,2,2,2,2,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2006,9,-70.09274036,41.72434029,255398,NA,11.5824,12,3.57,9,19.7,4.5,48.2368360457827,19.98,923.881932,87.24,3.91,65.96,2.82,NA,NA,43.98,NA,68.59,NA,NA,NA,NA,NA,NA,6.2,11.51,NA,NA,NA,NA,9,2006.75,183.380274,12,38,2,2,2,2,2,2,2,2,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2008,11,-70.09274036,41.72434029,264735,NA,11.5824,12,4.43,8,15.8,1.04,10.3133527572053,50,3245.212323,479.47,6.15,231.69,15.48,NA,NA,48.42,NA,93.16,NA,NA,NA,NA,NA,NA,6.49,11.07,NA,NA,NA,NA,8,2008.66666666667,183.380274,12,38,2,2,2,2,2,2,2,3,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2009,9,-70.09274036,41.72434029,266019,NA,11.5824,12,3,4,17,1.3,13.2109911330107,14.6,516.707163,53.78,4.84,36.89,1.74,NA,NA,46.08,NA,61.61,NA,NA,NA,NA,NA,NA,6.07,20.68,NA,NA,NA,NA,8,2009.66666666667,183.380274,12,38,2,2,2,2,2,2,2,2,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2010,9,-70.09274036,41.72434029,257993,NA,11.5824,12,2.45,3,21,NA,NA,15.2,1037.476269,48.22,4.91,74.07,1.56,NA,NA,46.2,NA,60.04,NA,NA,NA,NA,NA,NA,6.72,0.22,NA,NA,NA,NA,9,2010.75,183.380274,12,38,2,2,2,4,4,2,2,2,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2011,9,-70.09274036,41.72434029,267281,NA,11.5824,12,2.54,9,20.6,NA,NA,21.4,1406.832948,54.2,0.03,100.44,1.75,NA,NA,-5.59,NA,61.72,NA,NA,NA,NA,NA,NA,6.51,28.68,NA,NA,NA,NA,9,2011.75,183.380274,12,38,2,2,2,4,4,2,2,2,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2012,10,-70.09274036,41.72434029,268396,NA,11.5824,12,2.54,2,16.1,NA,NA,25.2,1453.475259,147.74,0.03,103.77,4.77,NA,NA,-5.59,NA,76.18,NA,NA,NA,NA,NA,NA,6.58,15.96,NA,NA,NA,NA,9,2012.75,183.380274,12,38,2,2,2,4,4,2,2,2,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2013,11,-70.09274036,41.72434029,259356.5,NA,11.5824,12,3.55,8,13.1,0.25,2.34228881364937,36.2,2428.201512,211.55,0.03,173.36,6.83,NA,NA,-5.59,NA,81.36,NA,NA,NA,NA,NA,NA,6.6,16.75,NA,NA,NA,NA,9,2013.75,183.380274,12,38,2,2,2,2,2,2,2,2,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2014,9,-70.09274036,41.72434029,259964,NA,11.5824,12,3.6,9,21.7,7.27,80.9572888512036,6,422.021871,28.5,2.83,30.13,0.92,NA,NA,NA,NA,52.46,NA,NA,NA,NA,NA,NA,6.44,NA,NA,NA,NA,NA,9,2014.75,183.380274,12,38,2,2,2,2,2,2,2,2,2,2
"HA-306-01 / Seymour Pond","Monomoy","Deep","Stratified","Large","Low","P-limited",2016,9.5,-70.09274036,41.72434029,256840,NA,11.5824,12,5.55,8,16.4,0.73,7.32872913428686,42.8,1075.994694,45.53,0.03,76.82,1.47,NA,NA,-3.8,NA,59.21,NA,NA,NA,NA,NA,NA,6.39,76.88,NA,NA,NA,76.91,9,2016.75,183.380274,12,38,2,2,2,2,2,2,2,2,2,2
"HA-353-01 / Hinckleys Pond","Monomoy","Deep","Mixed","Large","Medium","P-limited",2006,6.5,-70.08985501,41.71305482,255915,NA,8.5344,8,1.1,6.5,23.6,0.85,9.80444827687215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2006.66666666667,174.7566875,20,28,2,2,2,2,2,4,4,4,4,4
"HA-353-01 / Hinckleys Pond","Monomoy","Deep","Mixed","Large","Medium","P-limited",2007,7,-70.08985501,41.71305482,263841,NA,8.5344,8,1,7.5,22.5,3.98,44.9876271171858,5.8,600.747363,58.64,18.18,42.89,1.89,NA,NA,59.05,NA,62.86,NA,NA,NA,NA,NA,NA,6.04,4.95,NA,NA,NA,NA,8,2007.66666666667,174.7566875,20,28,2,2,2,2,2,2,2,2,2,2
"HA-353-01 / Hinckleys Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2004,6,-70.08985501,41.71305482,261777,NA,8.5344,8,2.7,6,22.7,4.07,46.1759281839932,10.9,598.226157,NA,20.68,42.71,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33,3.1,NA,NA,NA,NA,8,2004.66666666667,174.7566875,20,28,2,2,2,2,2,2,2,4,2,2
"HA-353-01 / Hinckleys Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2005,6,-70.08985501,41.71305482,254383,NA,8.5344,8,1.78,6,24.1,0.97,11.2908875008711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2005.66666666667,174.7566875,20,28,2,2,2,2,2,4,4,4,4,4
"HA-353-01 / Hinckleys Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2008,7,-70.08985501,41.71305482,265125,NA,8.5344,8,1.48,6,22.3,0.11,1.23876445212824,67.9,3509.238618,94.78,7.7,250.54,3.06,NA,NA,50.62,NA,69.78,NA,NA,NA,NA,NA,NA,6.77,13.35,NA,NA,NA,NA,8,2008.66666666667,174.7566875,20,28,2,2,2,2,2,2,2,2,2,2
"HA-353-01 / Hinckleys Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2009,6,-70.08985501,41.71305482,266293,NA,8.5344,8,1.2,3,22.5,0.37,4.18228580487151,21.5,863.092854,81.73,8.41,61.62,2.64,NA,NA,51.48,NA,67.65,NA,NA,NA,NA,NA,NA,6.61,10.76,NA,NA,NA,NA,8,2009.66666666667,174.7566875,20,28,2,2,2,2,2,2,2,2,2,2
"HA-353-01 / Hinckleys Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2012,7,-70.08985501,41.71305482,268699,NA,8.5344,8,0.47,4,21.3,0.16,1.76837449453842,25.8,1910.373813,184.91,4.58,136.39,5.97,NA,NA,45.53,NA,79.42,NA,NA,NA,NA,NA,NA,6.59,3.03,NA,NA,NA,NA,8,2012.66666666667,174.7566875,20,28,2,2,2,2,2,2,2,2,2,2
"HA-353-01 / Hinckleys Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2015,6.5,-70.08985501,41.71305482,338040.5,7.75,8.5344,8,2.31,4,22.075,0.2725,3,28.95,721.4150835,55.6,19.55,51.505,1.795,NA,NA,58.46,47.935,62.075,NA,NA,NA,NA,NA,NA,6.285,9.35,NA,NA,NA,NA,8,2015.66666666667,174.7566875,20,28,2,2,2,2,2,2,2,2,2,2
"HA-353-01 / Hinckleys Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2016,7,-70.08985501,41.71305482,338331.666666667,7.6,8.5344,8,1.58333333333333,6,22.9,3.56666666666667,41,13.4,927.663741,26.95,24.23,66.23,0.87,NA,NA,61.87,53.4033333333333,51.65,NA,NA,NA,NA,NA,NA,6.48,66.86,NA,NA,NA,NA,8.33333333333333,2016.69444444444,174.7566875,20,28,2,2,2,2,2,2,2,2,2,2
"HA-353-01 / Hinckleys Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2017,7,-70.08985501,41.71305482,338546.5,7.5,8.5344,8,1.885,6,20.8,4.38,47.613658447418,23.3,415.718856,NA,34.96,29.68,1.47,NA,NA,NA,50.38,NA,NA,NA,NA,NA,NA,NA,6.13,11.39,NA,NA,NA,NA,8.5,2017.70833333333,174.7566875,20,28,2,2,2,2,2,2,2,4,2,2
"HA-353-01 / Hinckleys Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2018,6,-70.08985501,41.71305482,338739.5,6.65,8.5344,8,1.505,3.5,23.8,0.18,2.1,56.2,4310.281791,731.91,14.95,307.73,23.63,NA,NA,57.13,54.14,99.26,NA,NA,NA,NA,NA,NA,6.36,40.54,NA,NA,NA,NA,8,2018.66666666667,174.7566875,20,28,2,2,2,2,2,2,2,2,2,2
"HA-353-01 / Hinckleys Pond","Monomoy","Deep","Stratified","Large","Medium","P-limited",2019,6.5,-70.08985501,41.71305482,338923,7.9,8.5344,8,1.53,4,21.85,0.355,4,53.2,1133.842365,97.88,39.89,80.95,3.16,NA,NA,66.76,53.87,NA,NA,NA,NA,NA,NA,NA,6.44,37.04,NA,NA,NA,NA,8,2019.66666666667,174.7566875,20,28,2,2,2,2,2,2,2,2,2,2
"HA-354-01 / Hawksnest Pond","Monomoy","Deep","Mixed","Medium","Very Low","P-limited",2004,6,-70.04485307,41.71375071,261763,NA,8.299899072,7.5,6.2,6,23.6,2.5,28.8366776978652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2004.66666666667,29.54941406,1,27.23064,2,2,2,2,2,4,4,4,4,4
"HA-354-01 / Hawksnest Pond","Monomoy","Deep","Mixed","Medium","Very Low","P-limited",2007,7.2,-70.04485307,41.71375071,263834,NA,8.299899072,7.5,7.6,7.2,22.5,5.91,66.8031746660902,NA,175.924152,8.51,0.83,12.56,0.27,NA,NA,28.75,NA,35.03,NA,NA,NA,NA,NA,NA,4.61,0.24,NA,NA,NA,NA,8,2007.66666666667,29.54941406,1,27.23064,2,2,2,2,2,4,2,2,2,2
"HA-354-01 / Hawksnest Pond","Monomoy","Deep","Mixed","Medium","Very Low","P-limited",2008,6.5,-70.04485307,41.71375071,265114,NA,8.299899072,7.5,4.65,7,24.8,6.66,78.5080877752925,0.3,134.884521,2.48,0.61,9.63,0.08,NA,NA,25.75,NA,17.25,NA,NA,NA,NA,NA,NA,4.91,0.71,NA,NA,NA,NA,8,2008.66666666667,29.54941406,1,27.23064,2,2,2,2,2,2,2,2,2,2
