Station name,Station number,Long/lat coordinates,Site,Measuring program name,Date/Time (sampling) ,Depth,Sample number,Total Depth / DTB,Quality code,Chlorophyll / CHLA,Quality code,Secchi Depth / SECCHI,Quality code,Dissolved Oxygen - Reported / DO,Quality code,Water Temperature / TEMP,Quality code,Total Phosphorus / TP,Quality code,Total Phosphorus - micrograms per liter / TP_ugL,Quality code,Total Nitrogen - Reported / TN,Quality code,Carlson Trophic Index - Total Phosphorus based / CTI_TP,Quality code,Carlson Trophic Index - Chlorophyll a based / CTI_CHLA,Quality code,Carlson Trophic Index - Secchi Depth Based / CTI_SD,Quality code,Alkalinity / ALK,Quality code,pH / PH,Quality code,Dissolved Oxygen Saturation - Reported / DO_SAT,Quality code,Dissolved Oxygen - Reported / DO,Quality code,Dissolved Oxygen Saturation - Reported / DO_SAT,Quality code,Oxidation Reduction Potential / ORP,Quality code,pH / PH,Quality code,Phaeophytin / PHAEO,Quality code,Qualitative Wind Description / WIND,Quality code,Salinity / SAL,Quality code,Salinity / SAL,Quality code,Specific Conductivity / COND,Quality code,Total Dissolved Solids / TDS,Quality code,Total Pigments / TOTAL_PIGMENTS,Quality code,Water Temperature / TEMP,Quality code
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,9/9/03 0:00,3,,,,,,,,8.16,SMAST Pond,24.75,SMAST Pond,0.4,SMAST Pond,,,18.5,SMAST Pond,,,,,,,0.12,SMAST Pond,5.81,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,9/9/03 0:00,4,,,,,,,,8.15,SMAST Pond,24.7,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,9/9/03 0:00,5,,,,,,,,10.43,SMAST Pond,20.61,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,9/9/03 0:00,6,,,,,,,,12.28,SMAST Pond,16.7,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,9/9/03 0:00,7,,,,,,,,10.94,SMAST Pond,13.92,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,9/9/03 0:00,8,,,,,,,,6.84,SMAST Pond,12.32,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,9/9/03 0:00,9,,,,1.88,SMAST Pond,,,2.37,SMAST Pond,11.42,SMAST Pond,0.2,SMAST Pond,6.19,SMAST Pond,35.2,SMAST Pond,30.44,,36.79,,,,1.38,SMAST Pond,5.78,SMAST Pond,,,,,,,,,,,1.03,SMAST Pond,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,9/9/03 0:00,10,,,,,,,,2.24,SMAST Pond,10.62,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,9/9/03 0:00,11,,,,45.05,SMAST Pond,,,1.88,SMAST Pond,10.36,SMAST Pond,0.9,SMAST Pond,27.88,SMAST Pond,74,SMAST Pond,52.14,,67.95,,,,0.88,SMAST Pond,6.12,SMAST Pond,,,,,,,,,,,7.1,SMAST Pond,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/15/12 0:00,0.5,,11.8,SMAST Pond,1.53,SMAST Pond,6.35,SMAST Pond,7.93,SMAST Pond,27.39,SMAST Pond,0.33,SMAST Pond,10.22,SMAST Pond,16.61,SMAST Pond,37.67,,34.77,,33.36,,1.2,SMAST Pond,5.73,SMAST Pond,,,,,,,,,,,0.93,SMAST Pond,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/15/12 0:00,1,,,,,,,,7.92,SMAST Pond,27.39,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/15/12 0:00,2,,,,,,,,7.88,SMAST Pond,27.31,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/15/12 0:00,3,,,,,,,,7.77,SMAST Pond,27.22,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/15/12 0:00,4,,,,,,,,7.73,SMAST Pond,27.21,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/15/12 0:00,5,,,,,,,,7.39,SMAST Pond,26.23,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/15/12 0:00,6,,,,,,,,7.92,SMAST Pond,23.86,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/15/12 0:00,7,,,,,,,,8.94,SMAST Pond,26.07,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/15/12 0:00,8,,,,,,,,7.83,SMAST Pond,17.82,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/15/12 0:00,9,,,,,,,,4.3,SMAST Pond,15.17,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/15/12 0:00,10,,,,,,,,0.72,SMAST Pond,13.61,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/15/12 0:00,11,,,,,,,,0.53,SMAST Pond,12.86,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/28/13 0:00,0.5,,12,SMAST Pond,1.6,SMAST Pond,6.8,SMAST Pond,8.11,SMAST Pond,24.52,SMAST Pond,0.12,SMAST Pond,3.72,SMAST Pond,23.39,SMAST Pond,23.09,,35.21,,32.38,,1.5,SMAST Pond,5.1,SMAST Pond,,,,,,,,,,,0.68,SMAST Pond,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/28/13 0:00,1,,,,,,,,8.11,SMAST Pond,24.52,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/28/13 0:00,2,,,,,,,,8.09,SMAST Pond,24.52,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/28/13 0:00,3,,,,,,,,8.08,SMAST Pond,24.51,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/28/13 0:00,4,,,,,,,,8.06,SMAST Pond,24.51,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/28/13 0:00,5,,,,,,,,8.02,SMAST Pond,24.5,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/28/13 0:00,6,,,,,,,,8.02,SMAST Pond,24.48,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/28/13 0:00,7,,,,,,,,10.16,SMAST Pond,20.36,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/28/13 0:00,8,,,,,,,,8.31,SMAST Pond,18.52,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/28/13 0:00,9,,,,0.57,SMAST Pond,,,5.24,SMAST Pond,16.2,SMAST Pond,0.19,SMAST Pond,5.88,SMAST Pond,19.57,SMAST Pond,29.7,,25.09,,,,3.3,SMAST Pond,5.7,SMAST Pond,,,,,,,,,,,0.72,SMAST Pond,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/28/13 0:00,10,,,,,,,,1.02,SMAST Pond,14.93,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryder Pond / TR-54-01,TR-54-01,-1.668711977,Ryder Pond,Pond and Lake Stewards,8/28/13 0:00,11,,,,0.84,SMAST Pond,,,0.4,SMAST Pond,14.3,SMAST Pond,0.23,SMAST Pond,7.12,SMAST Pond,11.88,SMAST Pond,32.46,,28.89,,,,2.1,SMAST Pond,5.2,SMAST Pond,,,,,,,,,,,1.12,SMAST Pond,,,,,,,,,,,,,,
Williams Pond / WE-55-01,WE-55-01,-1.668274959,Williams Pond,Pond and Lake Stewards,9/9/01 0:00,0.5,,2,SMAST Pond,3.74,SMAST Pond,2,SMAST Pond,8,SMAST Pond,23.1,SMAST Pond,0.45,SMAST Pond,13.94,SMAST Pond,35.2,SMAST Pond,42.14,,43.54,,50.01,,4.7,SMAST Pond,6.45,SMAST Pond,,,,,,,,,,,2.35,SMAST Pond,,,,,,,,,,,,,,
Williams Pond / WE-55-01,WE-55-01,-1.668274959,Williams Pond,Pond and Lake Stewards,9/9/01 0:00,1,,,,3.69,SMAST Pond,,,7.9,SMAST Pond,23.1,SMAST Pond,0.87,SMAST Pond,26.95,SMAST Pond,34,SMAST Pond,51.65,,43.41,,,,4.9,SMAST Pond,6.43,SMAST Pond,,,,,,,,,,,2.49,SMAST Pond,,,,,,,,,,,,,,
Williams Pond / WE-55-01,WE-55-01,-1.668274959,Williams Pond,Pond and Lake Stewards,9/9/01 0:00,1.5,,,,,,,,3.3,SMAST Pond,23.1,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williams Pond / WE-55-01,WE-55-01,-1.668274959,Williams Pond,Pond and Lake Stewards,9/9/03 0:00,0.5,,1.6,SMAST Pond,8.4,SMAST Pond,1.6,SMAST Pond,7.46,SMAST Pond,21.52,SMAST Pond,1.1,SMAST Pond,34.07,SMAST Pond,42.8,SMAST Pond,55.03,,51.48,,53.23,,0.71,SMAST Pond,6.53,SMAST Pond,,,,,,,,,,,2.04,SMAST Pond,,,,,,,,,,,,,,
Williams Pond / WE-55-01,WE-55-01,-1.668274959,Williams Pond,Pond and Lake Stewards,9/9/03 0:00,1,,,,4.03,SMAST Pond,,,7.42,SMAST Pond,21.55,SMAST Pond,1,SMAST Pond,30.97,SMAST Pond,,,53.65,,44.27,,,,0.66,SMAST Pond,6.46,SMAST Pond,,,,,,,,,,,1.13,SMAST Pond,,,,,,,,,,,,,,
Williams Pond / WE-55-01,WE-55-01,-1.668274959,Williams Pond,Pond and Lake Stewards,8/26/04 0:00,0.5,,1.3,SMAST Pond,2.72,SMAST Pond,1.3,SMAST Pond,8.13,SMAST Pond,23.3,SMAST Pond,0.5,SMAST Pond,15.49,SMAST Pond,31.77,SMAST Pond,43.66,,40.42,,56.22,,9.69,SMAST Pond,6.72,SMAST Pond,,,,,,,,,,,0.61,SMAST Pond,,,,,,,,,,,,,,
Williams Pond / WE-55-01,WE-55-01,-1.668274959,Williams Pond,Pond and Lake Stewards,8/26/04 0:00,1,,,,,,,,8,SMAST Pond,23.3,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/9/01 0:00,0.5,,4,SMAST Pond,14.03,SMAST Pond,1.3,SMAST Pond,8.6,SMAST Pond,23.5,SMAST Pond,1.35,SMAST Pond,41.81,SMAST Pond,41.5,SMAST Pond,57.98,,56.51,,56.22,,7.9,SMAST Pond,6.61,SMAST Pond,,,,,,,,,,,5.46,SMAST Pond,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/9/01 0:00,1,,,,,,,,8.6,SMAST Pond,23.4,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/9/01 0:00,2,,,,,,,,8.5,SMAST Pond,23.4,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/9/01 0:00,3,,,,13.89,SMAST Pond,,,6.4,SMAST Pond,23,SMAST Pond,1.51,SMAST Pond,46.77,SMAST Pond,47.8,SMAST Pond,59.6,,56.41,,,,9.4,SMAST Pond,6.36,SMAST Pond,,,,,,,,,,,9.31,SMAST Pond,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/9/01 0:00,4,,,,,,,,0.6,SMAST Pond,19.4,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/9/03 0:00,0.5,,4,SMAST Pond,26.32,SMAST Pond,1.42,SMAST Pond,10.55,SMAST Pond,22.81,SMAST Pond,1.3,SMAST Pond,40.27,SMAST Pond,30.6,SMAST Pond,57.44,,62.68,,54.95,,0.89,SMAST Pond,7.06,SMAST Pond,,,,,,,,,,,0.03,SMAST Pond,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/9/03 0:00,1,,,,,,,,10.5,SMAST Pond,22.72,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/9/03 0:00,2,,,,,,,,8.94,SMAST Pond,21.59,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/9/03 0:00,3,,,,24.44,SMAST Pond,,,5.66,SMAST Pond,21.31,SMAST Pond,1.5,SMAST Pond,46.46,SMAST Pond,30.9,SMAST Pond,59.5,,61.95,,,,0.89,SMAST Pond,6.78,SMAST Pond,,,,,,,,,,,0.03,SMAST Pond,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/22/04 0:00,0.1,,,,32.4,SMAST Pond,,,,,,,1.12,SMAST Pond,34.69,SMAST Pond,82.43,SMAST Pond,55.29,,64.72,,,,19.37,SMAST Pond,6.81,SMAST Pond,,,,,,,,,,,4.2,SMAST Pond,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/22/04 0:00,0.5,,4.1,SMAST Pond,,,0.5,SMAST Pond,10.4,SMAST Pond,19.4,SMAST Pond,,,,,,,,,,,69.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/22/04 0:00,1,,,,,,,,8,SMAST Pond,18.8,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/22/04 0:00,2,,,,,,,,7.1,SMAST Pond,18.7,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/22/04 0:00,3,,,,,,,,6.3,SMAST Pond,18.6,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herring Pond / WE-56-01,WE-56-01,-1.668448287,Herring Pond,Pond and Lake Stewards,9/22/04 0:00,3.5,,,,,,,,6.1,SMAST Pond,18.6,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,9/9/01 0:00,0.5,,6,SMAST Pond,3.37,SMAST Pond,3.6,SMAST Pond,7.8,SMAST Pond,23.8,SMAST Pond,0.35,SMAST Pond,10.84,SMAST Pond,21.6,SMAST Pond,38.52,,42.52,,41.54,,7.2,SMAST Pond,6.63,SMAST Pond,,,,,,,,,,,1,SMAST Pond,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,9/9/01 0:00,1,,,,,,,,7.7,SMAST Pond,23.8,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,9/9/01 0:00,2,,,,,,,,7.7,SMAST Pond,23.8,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,9/9/01 0:00,3,,,,,,,,7.7,SMAST Pond,23.8,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,9/9/01 0:00,4,,,,,,,,7.8,SMAST Pond,23.8,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,9/9/01 0:00,5,,,,3.08,SMAST Pond,,,7.8,SMAST Pond,23.7,SMAST Pond,0.35,SMAST Pond,10.84,SMAST Pond,22.4,SMAST Pond,38.52,,41.64,,,,7.5,SMAST Pond,6.58,SMAST Pond,,,,,,,,,,,0.81,SMAST Pond,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,9/9/03 0:00,0.5,,5.5,SMAST Pond,4.9,SMAST Pond,2.27,SMAST Pond,7.95,SMAST Pond,22.28,SMAST Pond,0.2,SMAST Pond,6.19,SMAST Pond,20.7,SMAST Pond,30.44,,46.19,,48.19,,0.79,SMAST Pond,6.52,SMAST Pond,,,,,,,,,,,0.28,SMAST Pond,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,9/9/03 0:00,1,,,,,,,,7.96,SMAST Pond,22.16,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,9/9/03 0:00,2,,,,,,,,7.93,SMAST Pond,22.04,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,9/9/03 0:00,3,,,,,,,,7.84,SMAST Pond,21.96,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,9/9/03 0:00,4,,,,,,,,7.64,SMAST Pond,21.9,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,9/9/03 0:00,5,,,,2.6,SMAST Pond,,,7.6,SMAST Pond,21.89,SMAST Pond,0.2,SMAST Pond,6.19,SMAST Pond,26.5,SMAST Pond,30.44,,39.97,,,,0.75,SMAST Pond,6.46,SMAST Pond,,,,,,,,,,,0.54,SMAST Pond,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,8/26/04 0:00,0.5,,6.1,SMAST Pond,5.81,SMAST Pond,5,SMAST Pond,8.7,SMAST Pond,24,SMAST Pond,0.31,SMAST Pond,9.6,SMAST Pond,18.43,SMAST Pond,36.76,,47.86,,36.81,,14.93,SMAST Pond,6.88,SMAST Pond,,,,,,,,,,,0.03,SMAST Pond,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,8/26/04 0:00,1,,,,,,,,8.8,SMAST Pond,24,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,8/26/04 0:00,2,,,,,,,,8.8,SMAST Pond,24,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,8/26/04 0:00,3,,,,,,,,8.5,SMAST Pond,24,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,8/26/04 0:00,4,,,,,,,,8.4,SMAST Pond,24,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,8/26/04 0:00,5,,,,4.17,SMAST Pond,,,8.3,SMAST Pond,24,SMAST Pond,0.5,SMAST Pond,,,21.75,SMAST Pond,,,,,,,19.17,SMAST Pond,6.46,SMAST Pond,,,,,,,,,,,2.49,SMAST Pond,,,,,,,,,,,,,,
Higgins Pond / WE-57-01,WE-57-01,-1.668393303,Higgins Pond,Pond and Lake Stewards,8/26/04 0:00,5.5,,,,,,,,6.6,SMAST Pond,24,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gull Pond / WE-59-01,WE-59-01,-1.668584482,Gull Pond,Pond and Lake Stewards,9/9/01 0:00,0.5,,18,SMAST Pond,1.1,SMAST Pond,8,SMAST Pond,8.57,SMAST Pond,23.92,SMAST Pond,0.13,SMAST Pond,4.03,SMAST Pond,19.5,SMAST Pond,24.25,,31.53,,30.04,,4.5,SMAST Pond,6.31,SMAST Pond,,,,,,,,,,,0.66,SMAST Pond,,,,,,,,,,,,,,
Gull Pond / WE-59-01,WE-59-01,-1.668584482,Gull Pond,Pond and Lake Stewards,9/9/01 0:00,1,,,,,,,,8.57,SMAST Pond,23.89,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gull Pond / WE-59-01,WE-59-01,-1.668584482,Gull Pond,Pond and Lake Stewards,9/9/01 0:00,2,,,,,,,,8.57,SMAST Pond,23.8,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gull Pond / WE-59-01,WE-59-01,-1.668584482,Gull Pond,Pond and Lake Stewards,9/9/01 0:00,3,,,,1.26,SMAST Pond,,,8.46,SMAST Pond,23.8,SMAST Pond,0.24,SMAST Pond,7.43,SMAST Pond,21.6,SMAST Pond,33.07,,32.87,,,,4.3,SMAST Pond,6.53,SMAST Pond,,,,,,,,,,,0.64,SMAST Pond,,,,,,,,,,,,,,
Gull Pond / WE-59-01,WE-59-01,-1.668584482,Gull Pond,Pond and Lake Stewards,9/9/01 0:00,4,,,,,,,,8.45,SMAST Pond,23.8,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gull Pond / WE-59-01,WE-59-01,-1.668584482,Gull Pond,Pond and Lake Stewards,9/9/01 0:00,5,,,,,,,,8.44,SMAST Pond,23.8,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gull Pond / WE-59-01,WE-59-01,-1.668584482,Gull Pond,Pond and Lake Stewards,9/9/01 0:00,6,,,,,,,,8.42,SMAST Pond,23.7,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gull Pond / WE-59-01,WE-59-01,-1.668584482,Gull Pond,Pond and Lake Stewards,9/9/01 0:00,7,,,,,,,,8.4,SMAST Pond,23.75,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gull Pond / WE-59-01,WE-59-01,-1.668584482,Gull Pond,Pond and Lake Stewards,9/9/01 0:00,8,,,,,,,,9.3,SMAST Pond,22.65,SMAST Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gull Pond / WE-59-01,WE-59-01,-1.668584482,Gull Pond,Pond and Lake Stewards,9/9/01 0:00,9,,,,2,SMAST Pond,,,12.6,SMAST Pond,16.35,SMAST Pond,0.24,SMAST Pond,7.43,SMAST Pond,19,SMAST Pond,33.07,,37.4,,,,4.6,SMAST Pond,6.29,SMAST Pond,,,,,,,,,,,1.48,SMAST Pond,,,,,,,,,,,,,,
